roman,titreLabel,authorLabel
http://www.wikidata.org/entity/Q124089886,,Louisa Parr
http://www.wikidata.org/entity/Q124089889,,Mabel Collins
http://www.wikidata.org/entity/Q124089891,,William Clark Russell
http://www.wikidata.org/entity/Q124089893,,Elizabeth Youatt
http://www.wikidata.org/entity/Q124089894,,Frank Lee Benedict
http://www.wikidata.org/entity/Q124089895,,Agnes Castle
http://www.wikidata.org/entity/Q124089896,,Benjamin Farjeon
http://www.wikidata.org/entity/Q124089897,,Albert Eubule Evans
http://www.wikidata.org/entity/Q124089898,,Annie Tinsley
http://www.wikidata.org/entity/Q124089899,,Harriett Jay
http://www.wikidata.org/entity/Q124089900,,Barbara Hemphill
http://www.wikidata.org/entity/Q124089901,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124089902,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124089903,,Ellen Pickering
http://www.wikidata.org/entity/Q124089904,,Allen Upward
http://www.wikidata.org/entity/Q124089905,,Lewis Wallace
http://www.wikidata.org/entity/Q124089906,,Mrs J. H. Riddell
http://www.wikidata.org/entity/Q124089907,,Bertha Jane Grundy
http://www.wikidata.org/entity/Q124089909,,Rosina Bulwer-Lytton
http://www.wikidata.org/entity/Q124089911,,Lady Morgan
http://www.wikidata.org/entity/Q124089912,,Joseph Hatton
http://www.wikidata.org/entity/Q124089913,,Charles Henry Eden
http://www.wikidata.org/entity/Q124089915,,Anthony Hope
http://www.wikidata.org/entity/Q124089916,,George Gissing
http://www.wikidata.org/entity/Q124089919,,Horace Annesley Vachell
http://www.wikidata.org/entity/Q124089920,,Eustace Clare Grenville Murray
http://www.wikidata.org/entity/Q124089921,,Albert Eubule Evans
http://www.wikidata.org/entity/Q124089922,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124089923,,Elsa d'Esterre-Keeling
http://www.wikidata.org/entity/Q124089924,,Robert Huish
http://www.wikidata.org/entity/Q124089925,,Frederic Carrel
http://www.wikidata.org/entity/Q124089926,,Frederick Boyle
http://www.wikidata.org/entity/Q124089927,,Robert Smythe Hichens
http://www.wikidata.org/entity/Q124089928,,Louie Bennett
http://www.wikidata.org/entity/Q124089930,,Victor Valmont
http://www.wikidata.org/entity/Q124089931,,Jules Verne
http://www.wikidata.org/entity/Q124089932,,James Greenwood
http://www.wikidata.org/entity/Q124089933,,Morley Roberts
http://www.wikidata.org/entity/Q124089934,,Clementina Black
http://www.wikidata.org/entity/Q124089936,,Thomas Mayne Reid
http://www.wikidata.org/entity/Q124089937,,Joseph Holt Ingraham
http://www.wikidata.org/entity/Q124089938,,J.S. Fletcher
http://www.wikidata.org/entity/Q124089939,,Allen Upward
http://www.wikidata.org/entity/Q124089940,,Richard Arkwright
http://www.wikidata.org/entity/Q124089941,,Joseph Hatton
http://www.wikidata.org/entity/Q124089942,,Harriett Jay
http://www.wikidata.org/entity/Q124089943,,Carl Bernhard
http://www.wikidata.org/entity/Q124089944,,Bret Harte
http://www.wikidata.org/entity/Q124089945,,Francis Claudius Armstrong
http://www.wikidata.org/entity/Q124089946,,James Grant
http://www.wikidata.org/entity/Q124089947,,George Alfred Henty
http://www.wikidata.org/entity/Q124089948,,Mary Popham Blyth
http://www.wikidata.org/entity/Q124089950,,Verney Lovett Cameron
http://www.wikidata.org/entity/Q124089951,,George Whyte-Melville
http://www.wikidata.org/entity/Q124089952,,Louisa Stuart Costello
http://www.wikidata.org/entity/Q124089953,,David Christie Murray
http://www.wikidata.org/entity/Q124089954,,George Manville Fenn
http://www.wikidata.org/entity/Q124089955,,Elsa d'Esterre-Keeling
http://www.wikidata.org/entity/Q124089956,,Arthur George Frederick Griffiths
http://www.wikidata.org/entity/Q124089957,,Richard Le Gallienne
http://www.wikidata.org/entity/Q124089958,,Joseph Compton-Rickett
http://www.wikidata.org/entity/Q124089959,,Horace Annesley Vachell
http://www.wikidata.org/entity/Q124089960,,Ellen Pickering
http://www.wikidata.org/entity/Q124089961,,Richard Pryce
http://www.wikidata.org/entity/Q124089962,,Mrs J. H. Riddell
http://www.wikidata.org/entity/Q124089964,,William Cuffe
http://www.wikidata.org/entity/Q124089965,,Samuel Rutherford Crockett
http://www.wikidata.org/entity/Q124089966,,Margaret Oliphant
http://www.wikidata.org/entity/Q124089967,,Gratiana Chanter
http://www.wikidata.org/entity/Q124089968,,Charlotte Despard
http://www.wikidata.org/entity/Q124089969,,Matthew Phipps Shiel
http://www.wikidata.org/entity/Q124089970,,Headon Hill
http://www.wikidata.org/entity/Q124089971,,George Alfred Henty
http://www.wikidata.org/entity/Q124089972,,Rosa Mackenzie Kettle
http://www.wikidata.org/entity/Q124089973,,Charles Welsh Mason
http://www.wikidata.org/entity/Q124089974,,John Cordy Jeaffreson
http://www.wikidata.org/entity/Q124089975,,Hesba Stretton
http://www.wikidata.org/entity/Q124089976,,Bithia Mary Croker
http://www.wikidata.org/entity/Q124089978,,Christabel Coleridge
http://www.wikidata.org/entity/Q124089979,,Henry James
http://www.wikidata.org/entity/Q124089980,,Herbert Flowerdew
http://www.wikidata.org/entity/Q124089981,,Frederic Carrel
http://www.wikidata.org/entity/Q124089982,,Amy Dillwyn
http://www.wikidata.org/entity/Q124089983,,H. B. Marriott Watson
http://www.wikidata.org/entity/Q124089985,,Justin McCarthy
http://www.wikidata.org/entity/Q124089986,,Ludwig Tieck
http://www.wikidata.org/entity/Q124089987,,C. J. Cutcliffe Hyne
http://www.wikidata.org/entity/Q124089988,,Horatio Hutchinson
http://www.wikidata.org/entity/Q124089989,,J. E. Preston Muddock
http://www.wikidata.org/entity/Q124089990,,Mabel Quiller-Couch
http://www.wikidata.org/entity/Q124089992,,Alice Maud Browne
http://www.wikidata.org/entity/Q124089993,,Agnes Giberne
http://www.wikidata.org/entity/Q124089994,,Catherine Maria Grey
http://www.wikidata.org/entity/Q124089995,,Fortuné du Boisgobey
http://www.wikidata.org/entity/Q124089996,,Frances Minto Elliot
http://www.wikidata.org/entity/Q124089997,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124090658,,Victor Cherbuliez
http://www.wikidata.org/entity/Q124090659,,Miss C. D. Haynes
http://www.wikidata.org/entity/Q124090660,,C. Allen Clarke
http://www.wikidata.org/entity/Q124090661,,Francis Marion Crawford
http://www.wikidata.org/entity/Q124090662,,Gratiana Chanter
http://www.wikidata.org/entity/Q124090663,,William Francis Barry
http://www.wikidata.org/entity/Q124090664,,Margaret Oliphant
http://www.wikidata.org/entity/Q124090665,,William Dalton
http://www.wikidata.org/entity/Q124090666,,Marmion Savage
http://www.wikidata.org/entity/Q124090667,,Effie Adelaide Rowlands
http://www.wikidata.org/entity/Q124090668,,Lucas Cleeve
http://www.wikidata.org/entity/Q124090669,,Richard Marsh
http://www.wikidata.org/entity/Q124090670,,Florence Warden
http://www.wikidata.org/entity/Q124090671,,Percy Hetherington Fitzgerald
http://www.wikidata.org/entity/Q124090672,,Sarah Tytler
http://www.wikidata.org/entity/Q124090674,,Ethel Turner
http://www.wikidata.org/entity/Q124090675,,Edwin Lester Arnold
http://www.wikidata.org/entity/Q124090676,,Allen Upward
http://www.wikidata.org/entity/Q124090677,,J.S. Fletcher
http://www.wikidata.org/entity/Q124090680,,Benjamin Disraeli
http://www.wikidata.org/entity/Q124090681,,Henry Curling
http://www.wikidata.org/entity/Q124090682,,Ernest Charles Jones
http://www.wikidata.org/entity/Q124090683,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124090684,,Frances Collins
http://www.wikidata.org/entity/Q124090685,,George Payne Rainsford James
http://www.wikidata.org/entity/Q124090686,,Mary Molesworth
http://www.wikidata.org/entity/Q124090687,,Mrs Alexander
http://www.wikidata.org/entity/Q124090688,,Eleanor Frances Poynter
http://www.wikidata.org/entity/Q124090689,,Louis Tracy
http://www.wikidata.org/entity/Q124090690,,Evelyn Everett-Green
http://www.wikidata.org/entity/Q124090691,,Rosina Bulwer-Lytton
http://www.wikidata.org/entity/Q124090693,,Oswald John Simon
http://www.wikidata.org/entity/Q124090695,,Edith Henrietta Fowler
http://www.wikidata.org/entity/Q124090696,,Susanna Moodie
http://www.wikidata.org/entity/Q124090697,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124090698,,Lizzie Alldridge
http://www.wikidata.org/entity/Q124090699,,Lucas Cleeve
http://www.wikidata.org/entity/Q124090700,,Thomas W. Hanshew
http://www.wikidata.org/entity/Q124090701,,Harriet Parr
http://www.wikidata.org/entity/Q124090702,,Hesba Stretton
http://www.wikidata.org/entity/Q124090703,,John Conroy Hutcheson
http://www.wikidata.org/entity/Q124090704,,Arthur George Frederick Griffiths
http://www.wikidata.org/entity/Q124090705,,Frederick William Robinson
http://www.wikidata.org/entity/Q124090706,,Harriet Diana Thomson
http://www.wikidata.org/entity/Q124090707,,Ann Maria Carter Smith
http://www.wikidata.org/entity/Q124090708,,Sheridan Le Fanu
http://www.wikidata.org/entity/Q124090709,,Halliwell Sutcliffe
http://www.wikidata.org/entity/Q124090710,,Fergus Hume
http://www.wikidata.org/entity/Q124090711,,John Bloundelle-Burton
http://www.wikidata.org/entity/Q124090712,,Grace Stebbing
http://www.wikidata.org/entity/Q124090714,,Grace Stebbing
http://www.wikidata.org/entity/Q124090715,,Annie E. Holdsworth
http://www.wikidata.org/entity/Q124090716,,Mrs Alexander
http://www.wikidata.org/entity/Q124090717,,James Grant
http://www.wikidata.org/entity/Q124090718,,James Mackay
http://www.wikidata.org/entity/Q124090719,,Charles Thomas Clement James
http://www.wikidata.org/entity/Q124090720,,Rose Hendriks
http://www.wikidata.org/entity/Q124090721,,Robert Daniel
http://www.wikidata.org/entity/Q124090722,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124090723,,George Alfred Henty
http://www.wikidata.org/entity/Q124090725,,Florence Dixie
http://www.wikidata.org/entity/Q124090726,,Francis Claudius Armstrong
http://www.wikidata.org/entity/Q124090727,,Frances Trollope
http://www.wikidata.org/entity/Q124090728,,James Hain Friswell
http://www.wikidata.org/entity/Q124090729,,John Hervey Ashworth
http://www.wikidata.org/entity/Q124090730,,Alfred Wilks Drayson
http://www.wikidata.org/entity/Q124090731,,Benjamin Disraeli
http://www.wikidata.org/entity/Q124090732,,George Alfred Henty
http://www.wikidata.org/entity/Q124090733,,Frances Trollope
http://www.wikidata.org/entity/Q124090735,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124090736,,Camilla Dufour Crosland
http://www.wikidata.org/entity/Q124090737,,Amelia Edwards
http://www.wikidata.org/entity/Q124090738,,Frank R. Stockton
http://www.wikidata.org/entity/Q124090739,,Alice Corkran
http://www.wikidata.org/entity/Q124090740,,Evelyn Everett-Green
http://www.wikidata.org/entity/Q124090741,,Albert Eubule Evans
http://www.wikidata.org/entity/Q124090742,,Catherine Maria Grey
http://www.wikidata.org/entity/Q124090743,,Emma Marshall
http://www.wikidata.org/entity/Q124090744,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124090745,,Edward S. Ellis
http://www.wikidata.org/entity/Q124090746,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124090747,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124090749,,Robert Daniel
http://www.wikidata.org/entity/Q124090750,,Horatio Bickerstaffe Rowney
http://www.wikidata.org/entity/Q124090751,,Catherine Hubback
http://www.wikidata.org/entity/Q124090752,,Frederick William Robinson
http://www.wikidata.org/entity/Q124090753,,Logan Pearsall Smith
http://www.wikidata.org/entity/Q124090754,,Robert Folkestone Williams
http://www.wikidata.org/entity/Q124090755,,George William McArthur Reynolds
http://www.wikidata.org/entity/Q124090756,,Antonio Gallenga
http://www.wikidata.org/entity/Q124090757,,Edna Lyall
http://www.wikidata.org/entity/Q124090758,,Marie Corelli
http://www.wikidata.org/entity/Q124090759,,Emma Marshall
http://www.wikidata.org/entity/Q124090760,,Nina H. Kennard
http://www.wikidata.org/entity/Q124090762,,George Manville Fenn
http://www.wikidata.org/entity/Q124090763,,Effie Adelaide Rowlands
http://www.wikidata.org/entity/Q124090764,,Beatrice Harraden
http://www.wikidata.org/entity/Q124090765,,Edith Nesbit
http://www.wikidata.org/entity/Q124090766,,Mary Molesworth
http://www.wikidata.org/entity/Q124090767,,Margaret Raine Hunt
http://www.wikidata.org/entity/Q124088436,,Arthur Conan Doyle
http://www.wikidata.org/entity/Q124088437,,Harriet Martineau
http://www.wikidata.org/entity/Q124088438,,Wilhelmine von Hillern
http://www.wikidata.org/entity/Q124088439,,Edgar Fawcett
http://www.wikidata.org/entity/Q124088441,,George Gissing
http://www.wikidata.org/entity/Q124088442,,Frederick William Robinson
http://www.wikidata.org/entity/Q124088443,,William George Hamley
http://www.wikidata.org/entity/Q124088444,,Jane Margaret Hooper
http://www.wikidata.org/entity/Q124088446,,Mary Kernahan
http://www.wikidata.org/entity/Q124088447,,Georgiana Marion Craik
http://www.wikidata.org/entity/Q124088448,,Conal Holmes O'Connell O'Riordan
http://www.wikidata.org/entity/Q124088449,,Florence Warden
http://www.wikidata.org/entity/Q124088450,,Margaret Wolfe Hungerford
http://www.wikidata.org/entity/Q124088451,,George Payne Rainsford James
http://www.wikidata.org/entity/Q124088452,,Sarah Tytler
http://www.wikidata.org/entity/Q124088453,,Margaret Gatty
http://www.wikidata.org/entity/Q124088454,,Violet Hunt
http://www.wikidata.org/entity/Q124088455,,John Treat Irving
http://www.wikidata.org/entity/Q124088456,,Mary Eliza Kennard
http://www.wikidata.org/entity/Q124088457,,William Daunt
http://www.wikidata.org/entity/Q124088458,,Sabine Baring-Gould
http://www.wikidata.org/entity/Q124088459,,Walter Raymond
http://www.wikidata.org/entity/Q124088460,,Rose Hendriks
http://www.wikidata.org/entity/Q124088461,,Adeline Sergeant
http://www.wikidata.org/entity/Q124088462,,Mabel Collins
http://www.wikidata.org/entity/Q124088463,,Frances Minto Elliot
http://www.wikidata.org/entity/Q124088464,,Augustus Mayhew
http://www.wikidata.org/entity/Q124088465,,George Thomas Lowth
http://www.wikidata.org/entity/Q124088466,,William North
http://www.wikidata.org/entity/Q124088467,,Max Pemberton
http://www.wikidata.org/entity/Q124088468,,Frank Frankfort Moore
http://www.wikidata.org/entity/Q124088469,,Grant Allen
http://www.wikidata.org/entity/Q124088471,,Tighe Hopkins
http://www.wikidata.org/entity/Q124088472,,Fred T. Jane
http://www.wikidata.org/entity/Q124088473,,Anthony Hope
http://www.wikidata.org/entity/Q124088475,,Bertram Mitford
http://www.wikidata.org/entity/Q124088476,,Percy White
http://www.wikidata.org/entity/Q124088477,,Mary Elizabeth Braddon
http://www.wikidata.org/entity/Q124088479,,Joseph Conrad
http://www.wikidata.org/entity/Q124088480,,Herbert Eastwick Compton
http://www.wikidata.org/entity/Q124088481,,Florence Warden
http://www.wikidata.org/entity/Q124088482,,William Gilbert
http://www.wikidata.org/entity/Q124088483,,Anthony Hope
http://www.wikidata.org/entity/Q124088485,,Louis Tracy
http://www.wikidata.org/entity/Q124088486,,David Christie Murray
http://www.wikidata.org/entity/Q124088487,,Mary Cowden Clarke
http://www.wikidata.org/entity/Q124088488,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124088489,,Max Pemberton
http://www.wikidata.org/entity/Q124088490,,Richard Whiteing
http://www.wikidata.org/entity/Q124088491,,Elizabeth Waterhouse
http://www.wikidata.org/entity/Q124088492,,Fergus Hume
http://www.wikidata.org/entity/Q124088493,,William Gordon Stables
http://www.wikidata.org/entity/Q124088494,,Roma White
http://www.wikidata.org/entity/Q124088495,,Camilla Dufour Crosland
http://www.wikidata.org/entity/Q124088497,,Robert Michael Ballantyne
http://www.wikidata.org/entity/Q124088498,,Hugh Stowell Scott
http://www.wikidata.org/entity/Q124088499,,James Fenimore Cooper
http://www.wikidata.org/entity/Q124088500,,Ferenc Pulszky
http://www.wikidata.org/entity/Q124088501,,George Payne Rainsford James
http://www.wikidata.org/entity/Q124088502,,Karl Spindler
http://www.wikidata.org/entity/Q124088504,,Mary Bennett
http://www.wikidata.org/entity/Q124088506,,Emilia Aylmer Blake
http://www.wikidata.org/entity/Q124088507,,Elizabeth Eastlake
http://www.wikidata.org/entity/Q124088508,,Dudley Costello
http://www.wikidata.org/entity/Q124088509,,William Russell
http://www.wikidata.org/entity/Q124088510,,John Alexander Steuart
http://www.wikidata.org/entity/Q124088512,,Ellen Buckingham Mathews
http://www.wikidata.org/entity/Q124088514,,Frances L. Marshall
http://www.wikidata.org/entity/Q124088515,,Frank Barrett
http://www.wikidata.org/entity/Q124088516,,Morley Roberts
http://www.wikidata.org/entity/Q124088517,,Anthony Trollope
http://www.wikidata.org/entity/Q124088518,,William Makepeace Thackeray
http://www.wikidata.org/entity/Q124088519,,Frances E. M. Notley
http://www.wikidata.org/entity/Q124088520,,Barry Pain
http://www.wikidata.org/entity/Q124088521,,Stephen Watson Fullom
http://www.wikidata.org/entity/Q124088522,,James Maclaren Cobban
http://www.wikidata.org/entity/Q124088523,,Mary Clementina Hibbert-Ware
http://www.wikidata.org/entity/Q124088524,,Arthur Lillie
http://www.wikidata.org/entity/Q124088525,,Bertram Mitford
http://www.wikidata.org/entity/Q124088526,,Henry Albert Hinkson
http://www.wikidata.org/entity/Q124088527,,Naunton Wingfield Davies
http://www.wikidata.org/entity/Q124088528,,Robert Cromie
http://www.wikidata.org/entity/Q124088529,,James Grant
http://www.wikidata.org/entity/Q124088530,,"""Sir Frederic Wraxall, 3rd Baronet"""
http://www.wikidata.org/entity/Q124088531,,Celia Levetus
http://www.wikidata.org/entity/Q124088532,,Edward Gilliat
http://www.wikidata.org/entity/Q124088533,,Deborah Alcock
http://www.wikidata.org/entity/Q124088535,,Eliza Fanny Pollard
http://www.wikidata.org/entity/Q124088537,,Barbara Hofland
http://www.wikidata.org/entity/Q124088538,,Elizabeth Harcourt Mitchell
http://www.wikidata.org/entity/Q124088539,,Tom Gallon
http://www.wikidata.org/entity/Q124088540,,Hilda Gregg
http://www.wikidata.org/entity/Q124088541,,Sarah Tytler
http://www.wikidata.org/entity/Q124088542,,Edward Arthur Haggard
http://www.wikidata.org/entity/Q124088543,,Ernest Glanville
http://www.wikidata.org/entity/Q124088544,,Nannie Lambert Power O'Donoghue
http://www.wikidata.org/entity/Q124088545,,Alice Mangold Diehl
http://www.wikidata.org/entity/Q124088546,,Mrs. Frederick Hall
http://www.wikidata.org/entity/Q124088547,,Charles Lever
http://www.wikidata.org/entity/Q124088548,,Amélie Claire Leroy
http://www.wikidata.org/entity/Q124085763,,Anna Maria Grey
http://www.wikidata.org/entity/Q124085766,,James Grant
http://www.wikidata.org/entity/Q124085767,,Mona Caird
http://www.wikidata.org/entity/Q124085768,,David Christie Murray
http://www.wikidata.org/entity/Q124085769,,Charles Thomas Clement James
http://www.wikidata.org/entity/Q124085770,,Mary Elizabeth Braddon
http://www.wikidata.org/entity/Q124085771,,Henry Morford
http://www.wikidata.org/entity/Q124085772,,Nathaniel Gould
http://www.wikidata.org/entity/Q124085774,,Hesba Stretton
http://www.wikidata.org/entity/Q124085775,,Mrs. Alexander Fraser
http://www.wikidata.org/entity/Q124085776,,Hans Christian Andersen
http://www.wikidata.org/entity/Q124085777,,Ada Maria Jenyns
http://www.wikidata.org/entity/Q124085778,,Ellen Clayton
http://www.wikidata.org/entity/Q124085779,,Ada Maria Jenyns
http://www.wikidata.org/entity/Q124085780,,"""Sir Frederic Wraxall, 3rd Baronet"""
http://www.wikidata.org/entity/Q124085781,,J. E. Preston Muddock
http://www.wikidata.org/entity/Q124085782,,Francis Gribble
http://www.wikidata.org/entity/Q124085783,,James Grant
http://www.wikidata.org/entity/Q124085785,,Annie Hall Cudlip
http://www.wikidata.org/entity/Q124085786,,Emma Marshall
http://www.wikidata.org/entity/Q124085787,,Emma Newby
http://www.wikidata.org/entity/Q124085788,,Rosa Nouchette Carey
http://www.wikidata.org/entity/Q124085789,,Geraldine Penrose Fitzgerald
http://www.wikidata.org/entity/Q124085790,,William Kirkus
http://www.wikidata.org/entity/Q124085791,,Anne Denn Pollard
http://www.wikidata.org/entity/Q124085792,,George Alfred Henty
http://www.wikidata.org/entity/Q124085793,,May Crommelin
http://www.wikidata.org/entity/Q124085794,,Frances L. Marshall
http://www.wikidata.org/entity/Q124085795,,Elsa d'Esterre-Keeling
http://www.wikidata.org/entity/Q124085796,,Jessie Fothergill
http://www.wikidata.org/entity/Q124085797,,Margaret Oliphant
http://www.wikidata.org/entity/Q124085798,,Ellen Price
http://www.wikidata.org/entity/Q124085799,,Margaret Roberts
http://www.wikidata.org/entity/Q124085800,,Ellen Price
http://www.wikidata.org/entity/Q124085801,,William Wallingford Knollys
http://www.wikidata.org/entity/Q124085802,,Vernon Lee
http://www.wikidata.org/entity/Q124085803,,Francis Claudius Armstrong
http://www.wikidata.org/entity/Q124085804,,Grace Stebbing
http://www.wikidata.org/entity/Q124085806,,Henrietta Louisa Farrer
http://www.wikidata.org/entity/Q124085807,,Gustav Freytag
http://www.wikidata.org/entity/Q124085808,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124085809,,George Gissing
http://www.wikidata.org/entity/Q124085810,,Mary Eliza Kennard
http://www.wikidata.org/entity/Q124085811,,Robert Huish
http://www.wikidata.org/entity/Q124085812,,Robert Huish
http://www.wikidata.org/entity/Q124085813,,William Henry Oliphant Smeaton
http://www.wikidata.org/entity/Q124085814,,John Leith Veitch
http://www.wikidata.org/entity/Q124085815,,Sarah Grand
http://www.wikidata.org/entity/Q124085816,,Frances Hodgson Burnett
http://www.wikidata.org/entity/Q124085817,,Grace Stebbing
http://www.wikidata.org/entity/Q124085818,,Emma Jane Guyton
http://www.wikidata.org/entity/Q124085819,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124085820,,Constance Susanna Blount
http://www.wikidata.org/entity/Q124085821,,Benjamin Brierley
http://www.wikidata.org/entity/Q124085822,,Samuel Middleton Fox
http://www.wikidata.org/entity/Q124085823,,Selina Bunbury
http://www.wikidata.org/entity/Q124085824,,Rosa Mulholland
http://www.wikidata.org/entity/Q124085826,,Joseph Milner Macmaster
http://www.wikidata.org/entity/Q124085827,,Frederick Gustavus Burnaby
http://www.wikidata.org/entity/Q124085829,,Justin Huntly McCarthy
http://www.wikidata.org/entity/Q124085830,,Ernest Legouvé
http://www.wikidata.org/entity/Q124085831,,James Hain Friswell
http://www.wikidata.org/entity/Q124085832,,Frances Browne
http://www.wikidata.org/entity/Q124085833,,Florence Warden
http://www.wikidata.org/entity/Q124085834,,Francis Colburn Adams
http://www.wikidata.org/entity/Q124085835,,Adeline Sergeant
http://www.wikidata.org/entity/Q124085836,,Dora Russell
http://www.wikidata.org/entity/Q124085837,,Elizabeth Eiloart
http://www.wikidata.org/entity/Q124085838,,Charles Heber Clark
http://www.wikidata.org/entity/Q124085839,,George Alfred Henty
http://www.wikidata.org/entity/Q124085840,,George Alfred Henty
http://www.wikidata.org/entity/Q124085841,,Edgar Fawcett
http://www.wikidata.org/entity/Q124085842,,William Pett Ridge
http://www.wikidata.org/entity/Q124085843,,Robert W. Chambers
http://www.wikidata.org/entity/Q124085844,,Dutton Cook
http://www.wikidata.org/entity/Q124085845,,Emma Marshall
http://www.wikidata.org/entity/Q124085846,,Rosa Mackenzie Kettle
http://www.wikidata.org/entity/Q124085847,,Emma Jane Guyton
http://www.wikidata.org/entity/Q124085848,,Amélie Claire Leroy
http://www.wikidata.org/entity/Q124085849,,William Harrison Ainsworth
http://www.wikidata.org/entity/Q124085850,,Frederick William Robinson
http://www.wikidata.org/entity/Q124085851,,Augusta Noel
http://www.wikidata.org/entity/Q124085852,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124085854,,Emma Robinson
http://www.wikidata.org/entity/Q124085856,,Adèle Crafton Smith
http://www.wikidata.org/entity/Q124085857,,Frederic Edward Weatherly
http://www.wikidata.org/entity/Q124085858,,Charlotte Mary Yonge
http://www.wikidata.org/entity/Q124085859,,William Henry Giles Kingston
http://www.wikidata.org/entity/Q124085860,,Edward J. Goodman
http://www.wikidata.org/entity/Q124085861,,George Manville Fenn
http://www.wikidata.org/entity/Q124085862,,Robert Gillies
http://www.wikidata.org/entity/Q124085865,,Visconde de Figanière
http://www.wikidata.org/entity/Q124085867,,Ada Maria Jenyns
http://www.wikidata.org/entity/Q124085869,,Edward Jenkins
http://www.wikidata.org/entity/Q124085872,,William Howitt
http://www.wikidata.org/entity/Q124085873,,William Carter Platts
http://www.wikidata.org/entity/Q124085874,,Arthur William à Beckett
http://www.wikidata.org/entity/Q124085875,,Margaret Gatty
http://www.wikidata.org/entity/Q124085876,,Margaret Gatty
http://www.wikidata.org/entity/Q124085877,,Camilla Dufour Crosland
http://www.wikidata.org/entity/Q124092772,,Mrs. Henry Clarke
http://www.wikidata.org/entity/Q124092773,,L. T. Meade
http://www.wikidata.org/entity/Q124092774,,Jane Margaret Hooper
http://www.wikidata.org/entity/Q124092775,,William Magnay
http://www.wikidata.org/entity/Q124092776,,Standish James O'Grady
http://www.wikidata.org/entity/Q124092777,,Edith Spicer Jay
http://www.wikidata.org/entity/Q124092778,,Frederick Wedmore
http://www.wikidata.org/entity/Q124092779,,Léon Tolstoï
http://www.wikidata.org/entity/Q124092780,,Mrs. Henry Clarke
http://www.wikidata.org/entity/Q124092781,,George Eliel Sargent
http://www.wikidata.org/entity/Q124092782,,Edith Spicer Jay
http://www.wikidata.org/entity/Q124092783,,Alexander Johnstone Wilson
http://www.wikidata.org/entity/Q124092784,,Augustine David Crake
http://www.wikidata.org/entity/Q124092785,,Mark Guy Pearse
http://www.wikidata.org/entity/Q124092787,,Jessie Saxby
http://www.wikidata.org/entity/Q124092788,,David Christie Murray
http://www.wikidata.org/entity/Q124092789,,Walter Sweetman
http://www.wikidata.org/entity/Q124092790,,"Marion Clifford, Baroness Dunboyne"
http://www.wikidata.org/entity/Q124092791,,Jennie Chappell
http://www.wikidata.org/entity/Q124092792,,Jennie Chappell
http://www.wikidata.org/entity/Q124092793,,William Gilbert
http://www.wikidata.org/entity/Q124092794,,Mrs. Henry Clarke
http://www.wikidata.org/entity/Q124092795,,Maria Jane McIntosh
http://www.wikidata.org/entity/Q124092796,,Mary Emma Martin
http://www.wikidata.org/entity/Q124092797,,Elizabeth Sara Sheppard
http://www.wikidata.org/entity/Q124092798,,William Leman Rede
http://www.wikidata.org/entity/Q124092799,,Jennie Chappell
http://www.wikidata.org/entity/Q124092800,,Elizabeth Anna Hart
http://www.wikidata.org/entity/Q124092802,,Jessie Saxby
http://www.wikidata.org/entity/Q124092803,,Jessie Saxby
http://www.wikidata.org/entity/Q124092804,,St. George Rathborne
http://www.wikidata.org/entity/Q124092805,,Mrs. Henry Clarke
http://www.wikidata.org/entity/Q124092806,,Charles Anderson Read
http://www.wikidata.org/entity/Q124092807,,Frances Mary Peard
http://www.wikidata.org/entity/Q124092808,,Edith Spicer Jay
http://www.wikidata.org/entity/Q124092809,,Walter Sweetman
http://www.wikidata.org/entity/Q124092810,,Emilia Marryat
http://www.wikidata.org/entity/Q124092811,,John Mason Neale
http://www.wikidata.org/entity/Q124092812,,Thomas Wilkinson Speight
http://www.wikidata.org/entity/Q124092813,,Jemima Luke
http://www.wikidata.org/entity/Q124092814,,Francesca Maria Steele
http://www.wikidata.org/entity/Q124092815,,Jane Alice Sargant
http://www.wikidata.org/entity/Q124092816,,James Murphy
http://www.wikidata.org/entity/Q124092817,,Francesca Maria Steele
http://www.wikidata.org/entity/Q124092818,,John Mason Neale
http://www.wikidata.org/entity/Q124092819,,Richard Henry Savage
http://www.wikidata.org/entity/Q124092821,,Neil Munro
http://www.wikidata.org/entity/Q124092822,,David Christie Murray
http://www.wikidata.org/entity/Q124092823,,Lilian Bell
http://www.wikidata.org/entity/Q124092825,,James Runciman
http://www.wikidata.org/entity/Q124092826,,Clive Phillipps-Wolley
